<86>May 16 05:23:33 userdel[1812588]: delete user 'rooter'
<86>May 16 05:23:33 userdel[1812588]: removed group 'rooter' owned by 'rooter'
<86>May 16 05:23:33 userdel[1812588]: removed shadow group 'rooter' owned by 'rooter'
<86>May 16 05:23:33 groupadd[1812615]: group added to /etc/group: name=rooter, GID=1853
<86>May 16 05:23:33 groupadd[1812615]: group added to /etc/gshadow: name=rooter
<86>May 16 05:23:33 groupadd[1812615]: new group: name=rooter, GID=1853
<13>May 16 05:23:48 rpmi: rgb-1.0.6-alt3 sisyphus+275450.100.1.2 1624513780 installed
<86>May 16 05:23:48 groupadd[1878548]: group added to /etc/group: name=utempter, GID=999
<86>May 16 05:23:48 groupadd[1878548]: group added to /etc/gshadow: name=utempter
<86>May 16 05:23:48 groupadd[1878548]: new group: name=utempter, GID=999
<13>May 16 05:23:48 rpmi: libutempter-1.2.2-alt1 sisyphus+283718.100.1.1 1629843633 installed
<13>May 16 05:23:49 rpmi: libgtk+2-locales-2.24.33-alt2 sisyphus+361465.100.1.1 1730475121 installed
<13>May 16 05:23:49 rpmi: libxshmfence-1.3.2-alt1 sisyphus+311428.400.1.1 1670577525 installed
<13>May 16 05:23:49 rpmi: libsensors3-3.6.0-alt4 sisyphus+366234.100.1.1 1734814779 installed
<13>May 16 05:23:49 rpmi: libspirv-tools0-1:2025.2-alt0.1.rc2 sisyphus+383827.500.1.1 1746996673 installed
<13>May 16 05:23:49 rpmi: llvm19.1-filesystem-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 05:23:49 rpmi: llvm19.1-polly-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 05:23:49 rpmi: libedit3-3.1.20250104-alt1 sisyphus+384216.200.2.1 1747315147 installed
<13>May 16 05:23:49 rpmi: llvm19.1-gold-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 05:23:50 rpmi: llvm19.1-libs-19.1.7-alt0.1 sisyphus+372108.200.3.1 1738275526 installed
<13>May 16 05:23:50 rpmi: libwayland-client-1.23.1-alt1.1 sisyphus+356019.140.3.1 1724572111 installed
<13>May 16 05:23:50 rpmi: libpciaccess-1:0.18.1-alt1 sisyphus+343583.300.1.1 1711440789 installed
<13>May 16 05:23:50 rpmi: libdrm-1:2.4.124-alt2 sisyphus+377609.100.1.1 1741680389 installed
<13>May 16 05:23:50 rpmi: libgbm-4:25.0.6-alt1 sisyphus+384218.100.1.2 1747317088 installed
<13>May 16 05:23:50 rpmi: publicsuffix-list-dafsa-20250416-alt1 sisyphus+381887.100.1.1 1744900874 installed
<13>May 16 05:23:50 rpmi: libpsl-0.21.5-alt1 sisyphus+338474.100.1.1 1705684769 installed
<13>May 16 05:23:50 rpmi: libnghttp3.9-1.9.0-alt1 sisyphus+382655.100.1.1 1745743397 installed
<13>May 16 05:23:50 rpmi: libnghttp2-1.65.0-alt1 sisyphus+377060.100.1.1 1741259309 installed
<13>May 16 05:23:50 rpmi: openldap-common-2.6.9-alt2 sisyphus+367501.300.4.1 1735841751 installed
<13>May 16 05:23:50 rpmi: libntlm-1.5-alt2 sisyphus+379810.500.4.1 1743501147 installed
<13>May 16 05:23:50 rpmi: libidn-1.37-alt2 sisyphus+300849.100.1.1 1653769687 installed
<13>May 16 05:23:50 rpmi: icon-theme-hicolor-0.18-alt1 sisyphus+349610.100.1.1 1716831669 installed
<13>May 16 05:23:51 rpmi: gdb-common-14.1.0.56.d739d4fd457-alt1 sisyphus+338901.300.3.1 1706109034 installed
<13>May 16 05:23:54 rpmi: fpc-src-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:54 rpmi: svgalib-1.9.25-alt2.8 sisyphus+362376.100.1.1 1731423363 installed
<13>May 16 05:23:54 rpmi: svgalib-devel-1.9.25-alt2.8 sisyphus+362376.100.1.1 1731423363 installed
<13>May 16 05:23:54 rpmi: fpc-common-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:54 rpmi: fpc-compiler-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:54 rpmi: fpc-units-rtl-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:54 rpmi: fpc-units-db-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:55 rpmi: fpc-utils-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:55 rpmi: fpc-units-net-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:56 rpmi: fpc-units-misc-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:56 rpmi: fpc-units-base-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:57 rpmi: fpc-units-fcl-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:57 rpmi: fpc-units-multimedia-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:57 rpmi: fpc-ide-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:57 rpmi: fpc-units-fv-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:57 rpmi: fpc-units-math-3:3.2.3-alt2 sisyphus+379455.200.10.1 1744832115 installed
<13>May 16 05:23:57 rpmi: rpm-build-fpc-2.6-alt1 sisyphus+252408.100.1.2 1590764361 installed
<13>May 16 05:23:57 rpmi: libmpdec3-2.5.1-alt3 sisyphus+314490.500.5.1 1675432004 installed
<13>May 16 05:23:57 rpmi: libgdbm-1.8.3-alt10 sisyphus+346222.200.3.2 1716468404 installed
<13>May 16 05:23:57 rpmi: libb2-0.98.1-alt1_1 sisyphus+291614.100.1.1 1638962877 installed
<13>May 16 05:23:57 rpmi: debuginfod-urls-0.191-alt1 sisyphus+347509.100.1.1 1714859321 installed
<13>May 16 05:23:57 rpmi: libImageMagick7-common-7.1.1.47-alt1 sisyphus+383885.100.1.1 1747049523 installed
<13>May 16 05:23:57 rpmi: libwmflite-0.2.13-alt1 sisyphus+380613.100.1.1 1743880102 installed
<13>May 16 05:23:57 rpmi: liblqr-0.4.3-alt1 sisyphus+356629.200.1.1 1725279244 installed
<13>May 16 05:23:57 rpmi: highway-libs-1.2.0-alt1 sisyphus+350172.100.1.1 1717270054 installed
<13>May 16 05:23:57 rpmi: libjbig2.1-2.1-alt2 sisyphus+326386.40.6.1 1691148231 installed
<13>May 16 05:23:57 rpmi: libfftw3-common-3.3.10-alt2 sisyphus+363193.200.2.1 1732292771 installed
<13>May 16 05:23:57 rpmi: libfftw3-3.3.10-alt2 sisyphus+363193.200.2.1 1732292771 installed
<13>May 16 05:23:57 rpmi: djvu-common-3.5.28-alt3 sisyphus+376290.2600.24.2 1745368454 installed
<13>May 16 05:23:57 rpmi: libdjvu-3.5.28-alt3 sisyphus+376290.2600.24.2 1745368454 installed
<13>May 16 05:23:57 rpmi: libdav1d_7-1.5.1-alt1 sisyphus+375116.100.1.1 1739813289 installed
<13>May 16 05:23:57 rpmi: libgts-0.7.6-alt2.drc20130205.1 sisyphus+346279.200.2.1 1716435910 installed
<13>May 16 05:23:57 rpmi: libpaper2-2:2.1.3-alt1 sisyphus+340967.100.1.1 1708276732 installed
<13>May 16 05:23:57 rpmi: libverto-0.3.2-alt1_1 sisyphus+321176.2200.10.2 1684803947 installed
<13>May 16 05:23:57 rpmi: liblmdb-0.9.33-alt1 sisyphus+360625.100.1.1 1729819640 installed
<13>May 16 05:23:57 rpmi: libkeyutils-1.6.3-alt1 sisyphus+346336.200.2.2 1716472658 installed
<13>May 16 05:23:57 rpmi: libcom_err-1.47.1.0.10.ad56-alt2 sisyphus+363497.200.3.1 1732729908 installed
<13>May 16 05:23:57 rpmi: rpm-macros-alternatives-0.5.3-alt1 sisyphus+371878.100.1.1 1737988822 installed
<13>May 16 05:23:57 rpmi: alternatives-0.5.3-alt1 sisyphus+371878.100.1.1 1737988822 installed
<13>May 16 05:23:57 rpmi: ca-certificates-2025.05.12-alt1 sisyphus+383903.200.2.1 1747060316 installed
<13>May 16 05:23:57 rpmi: ca-trust-0.2.0-alt1 sisyphus+344843.100.1.1 1712743326 installed
